@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth, adult, senior}
@attribute gender {m,f}
@attribute ewe numeric
@attribute likeability {L,NL}

@data
'devel_010',3.757793e+01,2.170299e-01,3.330133e+01,3.507943e+01,3.640444e+01,3.103107e+00,5.242661e+02,7.044061e+02,2.653462e+01,1.519796e+01,2.803718e+02,7.333194e-01,1.882478e+02,2.086180e+02,2.252624e+02,3.701460e+01,8.821901e+02,0.000000e+00,-2.589274e+02,0.000000e+00,2.055895e-01,1.184145e+00,2.538860e-02,8.763871e-02,3.562197e-01,3.308311e-01,4.567870e+00,2.983753e+00,4.463884e+00,2.634109e+00,7.628120e-02,1.373683e+00,4.862535e+00,3.265452e+00,-9.358996e+00,-1.383530e+00,-8.810779e+00,-1.389166e+00,-1.647371e+01,-1.012571e+00,3.263127e-02,7.624527e-01,1.628376e+00,7.754708e-01,6.265162e+00,5.052528e-01,3.234295e+00,2.382268e+00,2.726125e+01,4.692492e-01,7.039048e+02,2.864823e-01,1.527036e+03,1.835647e-01,-1.526298e+02,-5.340157e-01,1.610394e+03,1.347645e-01,1.165664e+03,1.197481e-01,-1.459926e+02,-5.704155e-01,2.592864e+03,7.173619e-02,1.245524e+03,4.727712e-01,-1.498153e+02,-5.181856e-01,-8.329363e+00,-1.574336e+00,2.345203e+01,6.605510e-01,8.614165e-02,2.301607e-01,-1.380736e-02,-1.452253e+00,1.905237e-01,6.027553e-01,1.498471e+01,1.277577e+00,-1.712604e+01,-9.919753e-01,-1.696544e+01,-9.344497e-01,-2.550196e+01,-7.441505e-01,-1.216492e+00,9.946120e+00,6.826498e-02,1.590508e-02,3.250189e-02,1.097201e+00,-6.394676e+00,-5.594727e+00,-1.328104e+01,3.050847e+00,2.413793e+00,1.071429e-01,6.797358e-02,2.500000e-01,3.447463e-01,-2.870614e+01,adult,f,0.89,L
'devel_011',3.644184e+01,4.470342e-02,3.493132e+01,3.652681e+01,3.850949e+01,3.578178e+00,5.216593e+01,4.459181e+01,7.992787e+00,1.072830e+00,2.266922e+02,9.402689e-02,2.068304e+02,2.267979e+02,2.543173e+02,4.748694e+01,6.959989e+02,5.780020e+02,1.071679e+02,1.943951e+01,1.527153e-01,1.105942e+00,3.373185e-02,7.197709e-02,2.546701e-01,2.209383e-01,2.718521e+00,1.915445e+00,2.887165e+00,1.534960e+00,4.210019e-02,1.359770e+00,1.457172e+01,8.665197e-01,-1.346430e+01,-1.008280e+00,-1.029041e+01,-7.434533e-01,-6.857933e+00,-1.836362e+00,1.883247e-02,9.257115e-01,1.348820e+00,7.293982e-01,9.394806e+00,2.696202e-01,9.336150e+00,1.049107e+00,2.927134e+01,3.226731e-01,6.009317e+02,2.870436e-01,1.609292e+03,2.451312e-01,-1.393318e+02,-6.210698e-01,1.493084e+03,1.674633e-01,1.230712e+03,1.971060e-01,-1.324463e+02,-6.478814e-01,2.427521e+03,1.270360e-01,1.021446e+03,2.724462e-01,-1.370913e+02,-5.822048e-01,-1.353703e+01,-7.410661e-01,3.147068e+01,2.905819e-01,7.890376e-02,2.036577e-01,-7.689199e-03,-1.814859e+00,7.927603e-02,6.009942e-01,2.659678e+01,3.274897e-01,-1.451451e+01,-1.259099e+00,-1.093021e+01,-6.543133e-01,-1.594769e+01,-9.078953e-01,-3.347683e+00,1.572841e+01,5.586151e-02,1.363336e-02,2.123597e-02,7.864851e+00,-1.281526e+01,-9.962262e+00,-1.501789e+00,3.212851e+00,2.049180e+00,1.720000e-01,1.177115e-01,2.450000e-01,2.925036e-01,-3.248207e+01,youth,f,-0.95,NL
'devel_012',2.910180e+01,4.087700e-02,2.786487e+01,2.903202e+01,3.012749e+01,2.262627e+00,2.738627e+01,2.616575e+00,2.003131e+01,8.298969e-01,1.480614e+02,6.980460e-02,1.375210e+02,1.471152e+02,1.567297e+02,1.920868e+01,2.358451e+02,2.428934e+01,1.660693e+02,8.702553e+00,3.373267e-01,1.213110e+00,3.484158e-02,1.348950e-01,5.889576e-01,5.541160e-01,7.357964e+00,4.095705e+00,8.022832e+00,4.369609e+00,1.743721e-01,1.364523e+00,6.105977e+00,2.376945e+00,-9.531320e+00,-1.261658e+00,-8.225283e+00,-1.350235e+00,-1.541484e+01,-9.350837e-01,2.789118e-02,4.645747e-01,1.458617e+00,9.725608e-01,5.260767e+00,4.455564e-01,1.184466e+00,6.099153e+00,2.415534e+01,6.123881e-01,6.339293e+02,3.251379e-01,1.614273e+03,1.494643e-01,-1.471546e+02,-6.208863e-01,1.503038e+03,1.431945e-01,1.160853e+03,1.796282e-01,-1.480137e+02,-6.094089e-01,2.536965e+03,7.362470e-02,8.829985e+02,2.583336e-01,-1.513255e+02,-5.567769e-01,-9.852314e+00,-8.420901e-01,2.541109e+01,3.901245e-01,8.118646e-02,2.969847e-01,-5.245455e-03,-2.451852e+00,4.846975e-01,5.164944e-01,1.743577e+01,5.814088e-01,-1.878064e+01,-8.635203e-01,-1.446638e+01,-1.222757e+00,-2.229386e+01,-7.886379e-01,-2.260777e+00,1.172499e+01,6.343360e-02,1.708606e-02,8.058194e-02,3.045929e+00,-6.600955e+00,-6.538317e+00,-1.361466e+01,3.482587e+00,1.530612e+00,1.500000e-01,6.683312e-02,3.600000e-01,4.530452e-01,-2.073524e+01,adult,m,-0.03,NL
'devel_013',3.555099e+01,6.066586e-02,3.383844e+01,3.557540e+01,3.752266e+01,3.684219e+00,1.730951e+01,6.720689e+00,4.280043e+01,3.017626e+01,2.160532e+02,1.254116e-01,1.941809e+02,2.147269e+02,2.402708e+02,4.608987e+01,2.134877e+02,9.606274e+01,5.108594e+02,3.521359e+02,4.832394e-01,1.300119e+00,2.889242e-02,1.891272e-01,9.180247e-01,8.891323e-01,9.059799e+00,2.881405e+00,7.673970e+00,4.356342e+00,2.106410e-01,1.597275e+00,6.258716e+00,1.813257e+00,-8.183846e+00,-2.036983e+00,-7.725252e+00,-1.159969e+00,-1.427589e+01,-1.529865e+00,2.519092e-02,1.160383e+00,1.137568e+00,9.887730e-01,8.549791e+00,3.381989e-01,9.045112e+00,1.124727e+00,2.243894e+01,3.287988e-01,7.251316e+02,2.664506e-01,1.490170e+03,1.119459e-01,-1.265684e+02,-7.462384e-01,1.605497e+03,9.149473e-02,1.179500e+03,2.309495e-01,-1.227786e+02,-7.512801e-01,2.538648e+03,7.025523e-02,1.099736e+03,3.821897e-01,-1.260333e+02,-7.001489e-01,-9.357782e+00,-6.838388e-01,2.248201e+01,3.631165e-01,8.319294e-02,2.336970e-01,-1.135148e-02,-1.123058e+00,4.660500e-01,8.519900e-01,1.585619e+01,5.342183e-01,-1.886371e+01,-1.020520e+00,-9.906728e+00,-1.206710e+00,-2.860935e+01,-8.565800e-01,-4.474630e-01,7.051792e+00,5.479318e-02,1.912323e-02,4.443788e-02,9.360203e-02,-1.117967e+00,-6.370739e+00,-5.030893e+00,2.333333e+00,2.033898e+00,1.883333e-01,1.008987e-01,2.414286e-01,3.215778e-01,-1.840495e+01,adult,f,-0.51,NL
'devel_014',2.585678e+01,1.320064e-01,2.356651e+01,2.488649e+01,2.628666e+01,2.720144e+00,7.188460e+01,5.118607e+01,6.805506e+00,7.489387e+00,1.256763e+02,2.509778e-01,1.072839e+02,1.158170e+02,1.255328e+02,1.824884e+01,6.319832e+02,4.892653e+02,3.275273e+01,5.827225e+01,3.080083e-01,1.243823e+00,6.308832e-02,1.091233e-01,4.732056e-01,4.101173e-01,7.707497e+00,4.246678e+00,7.173673e+00,4.604204e+00,1.381722e-01,1.592022e+00,8.776187e+00,1.320258e+00,-8.176966e+00,-1.854023e+00,-6.465194e+00,-1.723064e+00,-1.611932e+01,-9.360806e-01,7.078483e-02,1.262795e+00,1.833401e+00,6.122521e-01,4.635620e+00,4.112934e-01,1.837477e+00,3.956366e+00,2.426576e+01,3.195728e-01,5.594840e+02,3.613085e-01,1.427542e+03,9.933505e-02,-1.700576e+02,-4.355560e-01,1.502744e+03,1.098375e-01,1.063099e+03,3.383723e-01,-1.709313e+02,-4.143103e-01,2.513843e+03,4.524829e-02,8.885743e+02,3.368924e-01,-1.722068e+02,-3.935566e-01,-1.476750e+01,-3.260670e-01,2.624763e+01,2.199858e-01,7.867275e-02,2.928856e-01,-1.607171e-02,-5.486858e-01,5.113505e-01,5.313148e-01,1.855063e+01,3.358818e-01,-2.612437e+00,-6.993890e+00,-1.324006e+01,-1.013340e+00,-3.132131e+01,-4.451734e-01,-3.402306e+00,1.439269e+01,6.473174e-02,1.200443e-02,7.993384e-02,7.091644e+00,-9.074871e+00,-5.256328e+00,-1.350868e+01,2.356902e+00,1.027397e+00,1.300000e-01,2.943920e-02,6.150000e-01,6.247599e-01,-2.126272e+01,senior,m,0.35,L
'devel_015',2.692042e+01,9.112342e-02,2.420162e+01,2.688435e+01,2.938353e+01,5.181906e+00,5.080380e+01,2.497355e+01,9.041597e+00,1.672970e+01,1.315262e+02,1.394098e-01,1.112967e+02,1.299510e+02,1.501331e+02,3.883637e+01,4.002603e+02,2.141670e+02,4.414501e+01,1.274064e+02,3.746828e-01,1.089715e+00,3.555960e-02,2.031002e-01,7.112262e-01,6.756666e-01,9.228888e+00,4.619008e+00,9.756167e+00,6.459895e+00,1.846367e-01,1.292281e+00,1.356442e+01,1.079473e+00,1.701318e+00,7.018901e+00,3.672773e+00,3.645586e+00,-1.252524e+01,-1.229513e+00,3.063812e-02,7.870029e-01,1.857281e+00,6.342572e-01,5.096235e+00,3.571743e-01,1.563289e-01,2.930332e+01,2.420781e+01,2.855892e-01,5.506496e+02,1.848234e-01,1.478747e+03,1.114194e-01,-1.426836e+02,-6.063794e-01,1.495962e+03,7.390571e-02,1.065493e+03,1.678104e-01,-1.458645e+02,-5.618010e-01,2.539429e+03,4.698587e-02,9.607964e+02,3.515787e-01,-1.487865e+02,-5.195629e-01,-1.455337e+01,-4.314817e-01,2.732394e+01,3.480946e-01,3.514880e-02,5.999504e-01,-1.746924e-02,-8.104299e-01,3.866876e-01,6.751429e-01,2.855927e+01,2.390372e-01,2.584142e+00,6.274948e+00,4.907934e+00,3.501119e+00,-1.382209e+01,-1.624174e+00,-3.665236e+00,1.025971e+01,4.083493e-02,1.197212e-02,1.053171e-01,7.635756e+00,1.385275e+00,3.413539e+00,-1.212062e+01,3.461539e+00,1.568627e+00,1.800000e-01,1.861451e-01,3.480000e-01,4.624456e-01,-2.104168e+01,senior,m,1.87,L
'devel_016',2.436656e+01,5.796851e-02,2.331764e+01,2.415452e+01,2.587136e+01,2.553724e+00,1.993960e+01,6.834822e+00,4.386509e+01,3.248026e+01,1.127366e+02,8.321662e-02,1.057507e+02,1.109939e+02,1.225640e+02,1.681326e+01,1.328490e+02,4.964288e+01,3.102545e+02,2.379282e+02,1.406553e-01,9.683344e-01,5.206705e-02,7.440224e-02,2.008355e-01,1.487684e-01,3.598234e+00,3.265725e+00,4.058840e+00,2.647980e+00,4.000009e-02,1.437913e+00,1.328256e+01,6.651902e-01,3.854351e-01,3.574265e+01,1.672609e+00,5.705363e+00,-2.595335e+01,-8.100625e-01,1.715145e-02,7.143171e-01,1.820196e+00,8.557893e-01,3.948812e+00,4.520276e-01,-4.651400e-02,-6.655186e+01,1.834223e+01,5.484054e-01,5.117663e+02,2.598270e-01,1.468574e+03,1.098641e-01,-1.396147e+02,-6.695182e-01,1.542121e+03,8.908675e-02,1.078293e+03,1.541862e-01,-1.428508e+02,-6.199378e-01,2.472887e+03,4.753394e-02,1.068074e+03,3.606150e-01,-1.438917e+02,-6.057840e-01,-1.140147e+01,-7.594568e-01,1.976447e+01,4.749396e-01,8.527811e-02,1.762128e-01,-1.000943e-02,-1.207824e+00,7.310969e-02,6.562070e-01,2.087481e+01,3.355295e-01,-8.123485e-01,-2.388618e+01,5.999636e+00,1.986703e+00,-4.736002e+01,-4.320302e-01,-6.415327e+00,1.358960e+01,5.209707e-02,8.563877e-03,2.843614e-02,1.032852e+01,6.862373e-01,-4.134746e-02,-1.798778e+01,3.614458e+00,2.459016e+00,1.033333e-01,8.768631e-02,2.414286e-01,2.458472e-01,-3.475937e+01,youth,m,1.53,L
'devel_017',2.436967e+01,5.618710e-02,2.359453e+01,2.474232e+01,2.549328e+01,1.898748e+00,2.726151e+01,1.146570e+01,1.061947e+01,1.058018e+01,1.127228e+02,7.594969e-02,1.074820e+02,1.148193e+02,1.199108e+02,1.242880e+01,1.797069e+02,8.178690e+01,6.903732e+01,6.595638e+01,4.282691e-01,1.317515e+00,3.073547e-02,1.020045e-01,8.546922e-01,8.239567e-01,9.593142e+00,3.773631e+00,1.183230e+01,6.098043e+00,1.949638e-01,1.371077e+00,6.400339e+00,1.694745e+00,-2.600719e+00,-4.672384e+00,5.301769e+00,2.700306e+00,-2.255909e+01,-8.536127e-01,3.087416e-02,7.226282e-01,1.630886e+00,7.764596e-01,3.476309e+00,5.039889e-01,-5.131700e+00,-8.548107e-01,1.002015e+01,4.500296e-01,6.938808e+02,3.400942e-01,1.519530e+03,2.008490e-01,-1.621621e+02,-4.882866e-01,1.570610e+03,1.765043e-01,1.273840e+03,4.737035e-01,-1.608150e+02,-4.970243e-01,2.476698e+03,8.350784e-02,8.699456e+02,2.499407e-01,-1.621985e+02,-4.757916e-01,-6.694436e+00,-5.302560e-01,1.761222e+01,3.445002e-01,7.936667e-02,1.479359e-01,-1.597783e-02,-7.711769e-01,5.653668e-01,3.496969e-01,1.654821e+01,3.006010e-01,-1.513632e+01,-7.430474e-01,8.314375e-01,2.181397e+01,-3.742734e+01,-3.286625e-01,-1.736304e+00,8.646256e+00,5.315744e-02,1.607948e-02,1.130521e-01,4.261203e+00,2.813055e-01,6.452482e+00,-1.959267e+01,2.950820e+00,1.333333e+00,1.325000e-01,1.098579e-01,4.760000e-01,5.447788e-01,-1.926123e+01,senior,m,0.20,L
'devel_018',2.957762e+01,2.595725e-01,2.507037e+01,2.595116e+01,3.501485e+01,9.944479e+00,5.380855e+02,4.468501e+02,2.554184e+02,1.358594e+02,1.735652e+02,6.553499e-01,1.170199e+02,1.231231e+02,2.184367e+02,1.014168e+02,6.712119e+03,4.938146e+03,3.671963e+03,2.491544e+03,4.421238e-01,1.169639e+00,3.550952e-02,2.417899e-01,7.908185e-01,7.553090e-01,9.844839e+00,4.614563e+00,6.336605e+00,3.294511e+00,1.910688e-01,1.440500e+00,4.930201e+00,1.968393e+00,-1.444240e+01,-7.475319e-01,-3.589971e+00,-3.458043e+00,-1.676437e+01,-9.977000e-01,8.491761e-02,1.061816e+00,1.092943e+00,6.887110e-01,3.619492e+00,6.709853e-01,7.132768e+00,8.473690e-01,2.418680e+01,4.078061e-01,7.384782e+02,2.833815e-01,1.657112e+03,2.260215e-01,-1.659597e+02,-4.559014e-01,1.578039e+03,1.230816e-01,1.202394e+03,1.213280e-01,-1.599842e+02,-4.968330e-01,2.513324e+03,6.864978e-02,8.724411e+02,1.596822e-01,-1.618904e+02,-4.682710e-01,-9.176373e+00,-5.740178e-01,2.399299e+01,2.606988e-01,8.921219e-02,2.049618e-01,-1.492431e-02,-1.153958e+00,4.822056e-01,6.059385e-01,1.534015e+01,5.166348e-01,-1.874698e+01,-6.771162e-01,-8.113716e+00,-2.372891e+00,-2.953219e+01,-4.826470e-01,-1.511743e+00,1.129945e+01,7.072268e-02,1.133234e-02,1.287553e-01,2.693452e+00,-1.343455e+01,-2.520429e+00,-1.408990e+01,1.986755e+00,2.020202e+00,8.500000e-02,5.530220e-02,3.328571e-01,4.512115e-01,-2.038569e+01,senior,m,-0.54,NL
'devel_019',3.951712e+01,3.322932e-01,2.242070e+01,4.475366e+01,5.000182e+01,2.758112e+01,7.492225e+01,2.586854e+01,1.367592e+02,9.587860e-02,3.472098e+02,6.071674e-01,1.004299e+02,3.647669e+02,4.939418e+02,3.935119e+02,1.863135e+03,9.998239e+02,4.088797e+03,4.385071e+01,3.227657e-01,9.742374e-01,8.151937e-02,2.037150e-01,5.107124e-01,4.291931e-01,6.939443e+00,3.687435e+00,5.445480e+00,2.894043e+00,1.115668e-01,1.236784e+00,-5.787011e+00,-2.838838e+00,-1.939796e+01,-8.839716e-01,1.591492e+01,9.206723e-01,-2.688881e+01,-6.202742e-01,5.607123e-02,1.121012e+00,1.667709e+00,4.408706e-01,1.872445e+00,1.401603e+00,-6.485559e+00,-1.698563e+00,-3.069103e+00,-4.060824e+00,6.987988e+02,2.994058e-01,1.320365e+03,2.399118e-01,-1.474323e+02,-6.086721e-01,1.696264e+03,9.375025e-02,1.225316e+03,3.575617e-01,-1.234683e+02,-8.348678e-01,2.505439e+03,5.969770e-02,1.125110e+03,3.462483e-01,-1.254859e+02,-7.983802e-01,9.690194e+00,1.687244e+00,9.473425e+00,6.202860e-01,5.800808e-02,4.271192e-01,2.862129e-02,1.476618e+00,1.074480e-01,1.161564e+00,-7.131280e+00,-2.975311e+00,-1.817736e+01,-1.382981e+00,1.975285e+01,9.858467e-01,-3.162119e+01,-4.821723e-01,7.106361e+00,8.218771e+00,6.082103e-02,2.690853e-02,1.175688e-01,-4.842386e+00,-1.983121e+01,1.389258e+01,-2.471571e+01,2.489627e+00,2.118644e+00,1.520000e-01,9.389356e-02,2.483333e-01,1.153858e-01,-2.510768e+01,adult,m,0.20,L
'devel_020',3.810183e+01,2.214328e-01,3.267288e+01,3.594934e+01,3.764071e+01,4.967823e+00,1.496176e+02,1.222207e+02,4.270540e+00,1.068914e+01,2.894857e+02,6.984007e-01,1.815359e+02,2.193679e+02,2.418947e+02,6.035889e+01,7.272851e+02,0.000000e+00,-8.845525e+02,0.000000e+00,2.972462e-01,1.426085e+00,2.166301e-02,1.064644e-01,4.841368e-01,4.624738e-01,6.817636e+00,3.994560e+00,1.141636e+01,1.104586e+01,1.577556e-01,1.544210e+00,1.117719e+01,1.856508e+00,-3.071743e-01,-5.441558e+01,-7.959017e+00,-1.476778e+00,-1.034119e+01,-1.180561e+00,1.870305e-02,1.005757e+00,1.513549e+00,8.948151e-01,7.961336e+00,3.688951e-01,1.681961e+00,5.929764e+00,2.203323e+01,1.196583e+00,8.044714e+02,1.820274e-01,1.359747e+03,2.887211e-01,-1.629203e+02,-4.617534e-01,1.708071e+03,9.781060e-02,1.159546e+03,3.461560e-01,-1.606628e+02,-4.645746e-01,2.701608e+03,7.127351e-02,1.122865e+03,3.357431e-01,-1.611879e+02,-4.506664e-01,-7.348606e+00,-2.107131e+00,2.151770e+01,1.007953e+00,6.132304e-02,4.013471e-01,-1.804229e-02,-8.987781e-01,4.048783e-01,6.515907e-01,1.871484e+01,1.065565e+00,-1.475819e+01,-1.700081e+00,-1.574565e+01,-6.223732e-01,-1.671618e+01,-8.122452e-01,-9.238047e+00,1.874529e+01,3.486627e-02,7.868135e-03,9.170817e-02,9.350529e+00,3.712883e+00,-5.835785e+00,-8.799164e+00,2.320186e+00,1.877934e+00,1.062500e-01,4.240799e-02,3.600000e-01,5.530722e-01,-2.191147e+01,youth,f,1.23,L
'devel_021',2.551105e+01,1.472337e-01,2.381737e+01,2.441019e+01,2.566933e+01,1.851963e+00,-1.204919e+01,0.000000e+00,1.611674e+02,0.000000e+00,1.242654e+02,2.906633e-01,1.088582e+02,1.126451e+02,1.211680e+02,1.230978e+01,-7.270614e+01,0.000000e+00,1.591872e+03,0.000000e+00,1.798678e-01,9.342293e-01,5.465888e-02,1.067297e-01,2.946187e-01,2.399598e-01,4.071169e+00,1.541497e+00,4.254576e+00,2.831753e+00,5.499857e-02,1.274050e+00,3.267819e+00,3.954206e+00,-1.052049e+01,-1.110969e+00,-3.109663e+00,-2.616821e+00,-2.992557e+01,-5.731720e-01,5.760759e-02,1.413982e+00,2.791577e+00,6.601089e-01,4.343131e+00,3.805068e-01,-1.110004e+00,-6.652225e+00,1.580199e+01,5.600458e-01,5.625681e+02,3.670025e-01,1.545005e+03,2.085392e-01,-1.816425e+02,-3.112406e-01,1.486004e+03,1.000778e-01,1.113475e+03,1.728888e-01,-1.829426e+02,-2.875418e-01,2.365578e+03,7.031506e-02,8.889153e+02,1.531445e-01,-1.827294e+02,-2.917019e-01,-1.389240e+01,-1.812278e-01,1.935075e+01,7.603657e-02,8.821965e-02,2.091747e-01,-5.574271e-03,-2.997612e+00,9.451539e-02,7.102261e-01,1.885959e+01,1.436624e-01,-1.764740e+00,-5.411229e+00,4.985000e+00,9.881417e-01,-4.684946e+01,-2.908066e-01,-1.362826e+00,7.751808e+00,8.655176e-02,9.860559e-03,5.246792e-02,1.877953e+00,-1.127465e+01,-3.637872e+00,-2.840257e+01,3.802282e+00,1.550388e+00,4.750000e-02,2.772634e-02,4.600000e-01,4.240283e-01,-3.290422e+01,adult,m,-0.23,NL
'devel_022',3.292850e+01,3.285477e-01,2.297206e+01,3.188298e+01,3.436500e+01,1.139293e+01,6.370059e+02,4.119951e+02,1.889506e+02,4.302515e+01,2.327341e+02,7.909766e-01,1.036600e+02,1.782776e+02,2.001784e+02,9.651841e+01,4.329812e+03,3.520367e+03,4.307430e+03,3.077926e+03,4.944578e-01,9.906480e-01,1.052919e-01,2.214692e-01,1.019511e+00,9.142190e-01,9.832467e+00,4.513406e+00,8.755349e+00,4.986323e+00,2.161626e-01,1.147836e+00,-9.274222e-01,-1.493702e+01,-2.048564e+01,-5.919110e-01,1.219610e+01,1.155805e+00,-2.271349e+01,-6.759760e-01,2.048646e-02,6.189299e-01,3.211390e+00,5.799722e-01,-1.861878e-01,-2.062060e+01,-5.172170e+00,-2.524169e+00,3.616116e+00,3.973496e+00,7.188362e+02,3.330774e-01,1.338536e+03,1.488618e-01,-1.862439e+02,-2.646205e-01,1.652092e+03,1.360785e-01,1.255485e+03,3.299074e-01,-1.797745e+02,-3.303263e-01,2.430557e+03,1.015106e-01,9.787878e+02,2.988466e-01,-1.801428e+02,-3.241184e-01,4.054547e-01,3.634868e+01,1.611113e+01,5.038906e-01,7.444890e-02,2.915758e-01,-4.489072e-03,-6.337680e+00,5.377155e-01,5.239723e-01,3.580869e+00,6.515576e+00,-2.056385e+01,-6.218807e-01,-1.980295e+00,-1.304351e+01,-3.241125e+01,-4.603408e-01,5.673348e+00,1.149801e+01,5.645467e-02,2.121673e-02,1.890350e-01,-1.330065e+00,-2.054937e+01,1.392447e+01,-2.201336e+01,3.021148e+00,1.533742e+00,5.400000e-02,1.854724e-02,4.800000e-01,3.169122e-01,-2.082038e+01,adult,m,0.88,L
