@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality-likeability.TestFilter-weka.filters.unsupervised.attribute.Remove-R106

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth,adult,senior}
@attribute gender {m,f}
@attribute likeability {L,NL}

@data
devel_075,35.24155,0.335621,26.3766,28.35599,47.37288,20.99628,73.3515,49.77204,196.5877,92.8936,276.8264,0.859235,126.1863,141.4708,424.3983,298.212,2165.519,1517.641,4900.102,2624.27,0.469564,1.204286,0.021721,0.251583,0.966823,0.945102,10.33734,5.780787,13.87491,5.041042,0.194831,1.302343,-5.4109,-2.31472,-3.212509,-5.022165,2.46724,4.676119,-28.65163,-0.841125,0.043083,1.230575,2.959646,0.549235,2.05446,2.02896,-4.792742,-2.6549,-2.126261,-7.390774,930.4628,0.186004,1105.901,0.247557,-157.9573,-0.506379,1848.583,0.10027,1262.037,0.261963,-149.6799,-0.566467,2600.392,0.053609,1152.267,0.421918,-149.2344,-0.572885,2.130178,6.096045,4.960934,2.13308,0.099207,0.215373,-0.00188,-11.43932,0.347995,0.711575,-3.597657,-4.469293,-14.94958,-0.961316,-0.161618,-102.1015,-51.95472,-0.19698,2.413007,4.919006,0.044578,0.018136,0.152848,-5.926506,0.159213,3.194798,-21.76302,3.180212,2.877698,0.07375,0.037728,0.224444,0.278173,-21.67074,youth,m,NL
devel_089,27.31705,0.20571,24.3654,25.44203,29.99407,5.62867,42.44539,25.36681,131.7842,41.42069,142.6705,0.482374,112.3484,119.5632,155.5244,43.17599,324.4451,203.0384,1200.539,67.90094,0.509351,1.117719,0.038854,0.235094,0.951182,0.912328,8.530994,5.253884,8.301138,4.645697,0.23094,1.373733,1.916458,5.17112,-12.02397,-1.058876,-5.95304,-1.797793,-19.87436,-0.866479,0.043002,0.587373,1.830941,0.708351,3.615771,0.55951,-2.744769,-2.726657,12.69089,0.582466,870.8979,0.166321,1331.215,0.152361,-170.7182,-0.400594,1725.163,0.095425,1177.177,0.109704,-171.2787,-0.391519,2609.874,0.04505,967.5618,0.300263,-172.4309,-0.373426,-4.057486,-1.184195,16.47749,0.465678,0.075841,0.336081,-0.008138,-2.362204,0.628724,0.755093,9.808642,0.906573,-22.25821,-0.682019,-7.194068,-2.857168,-27.47868,-0.854172,-1.252943,9.231021,0.067245,0.009083,0.172821,0.90883,-10.39103,-5.68295,-18.92274,2.447552,2.491103,0.045714,0.026108,0.2925,0.541566,-19.60936,youth,m,NL
devel_096,22.43066,0.113716,20.37861,21.01129,25.94553,5.566914,197.7636,0,19.57691,0,101.6013,0.153683,89.2422,92.56773,123.0905,33.84834,1203.11,0,102.7345,0,0.118279,0.956914,0.036757,0.066586,0.189742,0.152985,2.600749,1.441755,3.417642,2.536168,0.042096,1.62756,5.278735,2.507935,-9.73258,-0.892067,-12.38812,-0.820586,-16.04059,-0.924181,0.024784,0.308574,3.484034,0.063508,3.839743,0.203516,-4.493221,-0.854677,14.22955,0.196459,559.6851,0.326359,1546.464,0.075411,-196.182,-0.146729,1530.306,0.138426,1113.301,0.081983,-196.4422,-0.13909,2457.621,0.07959,768.0125,0.069064,-196.501,-0.136886,-15.52054,-0.243385,20.70408,0.150679,0.091845,0.120292,-0.004195,-2.451016,0.114466,0.549604,24.94347,0.101632,-8.601617,-0.501498,-0.118526,-74.09502,-40.84425,-0.115062,-4.134218,11.84871,0.066928,0.007265,0.041188,4.998027,-9.760095,-12.63301,-15.69831,4.295943,0.483092,0.035,0.015,1.34,0.589463,-35.83564,youth,m,NL
devel_114,32.66533,0.28684,23.59364,29.28275,43.4594,19.86577,327.3694,161.7274,79.89722,236.7965,212.197,0.56432,107.4492,149.3044,338.4918,231.0426,4430.821,2234.082,823.8903,3101.345,0.316059,1.732399,0.029852,0.049903,0.440401,0.410549,14.29507,9.26597,11.53478,3.675924,0.171331,1.884083,2.439224,4.026988,-2.961258,-3.726873,-6.01578,-1.319419,-18.51996,-0.971466,0.084019,1.637792,2.176966,0.927498,5.359726,0.309348,-1.712438,-5.152647,1.578547,5.545015,578.0311,0.496551,1329.424,0.169652,-181.1669,-0.31417,1623.8,0.137083,1076.593,0.38492,-176.0289,-0.340212,2528.681,0.064884,979.3503,0.371925,-175.5315,-0.34686,-9.495692,-0.338634,15.4458,0.253579,0.084648,0.216915,-0.008074,-1.940729,0.71653,0.481798,5.521177,0.772368,3.868533,3.393287,-5.298845,-1.295819,-47.11741,-0.218416,-5.036042,13.64375,0.055938,0.014852,0.102005,2.166125,-3.929872,-6.168745,-14.75397,1.992032,2.03252,0.054,0.034986,0.346667,0.411164,-18.7181,youth,m,NL
devel_120,25.85514,0.125128,23.19763,25.83183,26.70922,3.511593,70.62537,68.57291,58.20366,43.57177,125.2773,0.218803,105.0625,122.2779,128.7046,23.64211,579.8839,586.4391,470.2424,372.6635,0.458247,1.029005,0.090093,0.210184,0.819287,0.729193,10.12823,5.291006,13.65796,9.413674,0.166101,1.18886,3.760458,2.380126,-26.72762,-0.49698,-4.220826,-2.616828,-15.82677,-1.048728,0.083628,1.572395,2.851962,0.669248,1.769568,1.875685,-5.162343,-1.127019,6.632349,1.156762,757.352,0.280391,1608.299,0.180453,-148.5356,-0.606367,1546.296,0.139306,1266.653,0.303421,-146.2524,-0.622379,2460.558,0.054232,863.6571,0.211289,-148.5659,-0.585285,-4.193162,-0.722859,15.83578,0.388954,0.099121,0.143261,-0.010464,-1.184923,0.388265,0.441633,10.64686,0.454791,-27.02218,-0.548919,-10.4611,-1.533541,-31.46425,-0.511279,1.108967,12.17591,0.066365,0.017442,0.098653,1.675025,-26.46806,-2.232258,-10.90816,3.649635,2.230483,0.1,0.091833,0.28,0.358449,-21.74087,youth,m,L
devel_131,32.01863,0.150049,29.72089,31.37802,36.04586,6.324978,64.02144,43.34479,258.5123,0,183.3066,0.298806,156.5155,168.4525,220.5953,64.07986,872.1,603.9884,3006.09,0,0.2257,1.293533,0.048518,0.053655,0.409395,0.360877,5.512415,2.672342,6.632954,3.110687,0.07306,1.510635,5.009513,1.797868,-21.22193,-0.497899,-10.55112,-0.673066,-12.98663,-0.938706,0.056886,1.158214,2.069991,0.628703,2.365433,1.685204,-3.559698,-2.126082,17.81348,0.319782,829.5762,0.18431,1554.07,0.198742,-182.4944,-0.317072,1560.162,0.085816,1258.788,0.132882,-180.8714,-0.326181,2539.568,0.060067,878.3216,0.239906,-182.2197,-0.301908,-2.790902,-2.351673,19.41286,0.273575,0.093349,0.196177,-0.004027,-4.018102,0.273187,0.400697,9.409964,1.091249,-32.15708,-0.381794,-21.27334,-0.540578,-11.72465,-0.465277,-1.964824,13.38974,0.065943,0.00908,0.053885,4.603751,-20.12784,-9.499146,-13.26274,1.95122,1,0.085,0.005,0.593333,0.670638,-27.73999,youth,m,L
devel_147,23.76762,0.154673,21.36807,22.49817,25.18514,3.817068,108.8813,144.9152,47.97937,28.13911,111.7568,0.271187,94.48962,100.8612,117.7948,23.30522,1258.631,1459.659,201.4662,80.93055,0.181706,0.986489,0.045203,0.09571,0.319111,0.273909,2.791278,0.903226,2.681057,1.258247,0.05557,1.19489,17.48994,0.721962,-6.163414,-1.558563,-12.94773,-1.252139,-16.6204,-0.881872,0.050774,1.124829,1.912933,0.709101,4.540543,0.378748,-2.589664,-3.481514,26.74656,0.295618,533.0731,0.254296,1424.879,0.117599,-118.1178,-0.890758,1393.709,0.11672,1062.111,0.165196,-123.2583,-0.799091,2466.217,0.0523,907.3333,0.449223,-128.6452,-0.710208,-19.35909,-0.309761,33.89997,0.170428,0.101829,0.151597,-0.028479,-0.687213,0.112149,0.535729,30.85769,0.195817,-7.699364,-1.657679,-25.33154,-0.656267,-28.60637,-0.373756,-6.183413,14.29683,0.053269,0.009281,0.02455,10.17459,-5.112342,-6.237904,-9.979525,2.692308,1.960784,0.178,0.090863,0.258333,0.264727,-29.58642,youth,m,NL
devel_151,25.23434,0.218814,21.84027,24.49116,25.9377,4.097435,213.2146,94.75178,59.64036,6.1621,128.0137,0.625479,97.10172,113.1701,123.0333,25.93155,2285.886,51.63744,592.8716,68.08221,0.274938,1.049986,0.024488,0.167797,0.498516,0.474028,7.582222,4.832329,6.442127,4.209456,0.131028,1.324183,14.89583,1.076044,-4.116527,-2.899871,-12.45608,-1.085932,-16.50566,-0.71048,0.072436,1.927726,1.425367,1.005225,4.820084,0.440652,-4.827894,-1.485287,25.32777,0.449899,540.2526,0.353643,1483.878,0.187372,-130.8526,-0.757232,1452.693,0.15525,1141.331,0.174992,-134.9861,-0.681731,2459.012,0.06043,1041.898,0.405818,-138.733,-0.62415,-15.36558,-0.555107,29.93227,0.349106,0.091447,0.172684,-0.021414,-0.828998,0.226537,0.732986,26.60275,0.461821,-8.465237,-1.789603,-17.59117,-0.861478,-26.46211,-0.494366,-6.026996,15.86827,0.07106,0.008458,0.090504,9.749355,-2.116693,-10.19403,-12.0826,3.625378,2.453988,0.12,0.086023,0.236667,0.281346,-22.58621,youth,m,NL
devel_170,26.74068,0.054957,25.46482,26.56759,27.8673,2.402485,13.11539,2.522995,23.75149,6.002872,129.3403,0.085815,119.7201,127.5863,137.5375,17.81733,98.51669,22.93303,181.8302,51.26159,0.3151,1.142676,0.043659,0.165369,0.563643,0.519984,5.743616,3.259232,4.926503,2.520259,0.129701,1.418977,9.778041,1.210507,-12.52148,-0.973862,-14.82182,-0.756526,-26.41738,-0.673254,0.016393,0.678072,1.424615,0.825877,6.349962,0.294676,-5.130487,-0.550385,23.15863,0.317957,691.008,0.237848,1511.501,0.170636,-136.451,-0.71537,1663.051,0.158958,1141.176,0.227197,-140.5581,-0.650519,2601.409,0.076186,1067.885,0.47265,-142.016,-0.628552,-18.34,-0.247226,28.62235,0.183448,0.108401,0.098739,-0.034359,-0.289881,0.329137,0.654734,23.05476,0.219281,-10.08362,-1.814264,-22.38704,-0.486128,-45.88092,-0.258019,-3.970264,12.37298,0.08684,0.005764,0.051486,4.567029,-13.41995,-11.86201,-18.77332,2.38806,1.515152,0.182,0.093252,0.38,0.46123,-21.25528,youth,m,NL
devel_171,27.25655,0.251547,23.48239,26.46278,28.6262,5.143806,92.88547,100.0451,183.1359,205.9995,149.1416,0.741694,106.7683,126.8536,143.7086,36.94029,3810.576,2706.233,866.8762,0,0.523384,1.272666,0.031721,0.25034,0.890594,0.858873,10.46292,7.656966,10.99945,7.92494,0.261855,1.689305,-4.465607,-3.080582,-3.766301,-3.492753,-1.625455,-6.490302,-10.20571,-1.84287,0.034585,0.740821,1.238318,0.977119,4.528122,0.450809,2.836814,3.270969,20.81684,0.451614,668.0198,0.345055,1489.385,0.239767,-171.5694,-0.404909,1622.418,0.118308,1020.535,0.285584,-171.9195,-0.387511,2558.532,0.0741,908.3837,0.20872,-171.9101,-0.388747,-11.15447,-0.814947,18.96756,0.427051,0.06727,0.338626,-0.011455,-1.915486,0.504796,0.864257,12.84285,0.807924,3.999532,5.520543,-3.203794,-5.178668,-32.81143,-0.574028,3.760012,5.735622,0.047195,0.021006,0.224479,-7.350557,-5.073446,-1.351594,-6.501543,1.861252,1.706485,0.074,0.059195,0.446364,0.345155,-18.55941,youth,m,L
devel_173,31.10388,0.053814,30.3273,31.09534,31.77049,1.443184,21.6075,7.897434,26.29598,27.02539,166.645,0.096584,158.5327,165.7241,172.3147,13.78201,221.6242,93.11602,303.1475,301.9462,0.364663,1.319888,0.027542,0.057264,0.750007,0.722465,7.935734,3.756375,9.907763,5.776844,0.150856,1.529846,4.733237,2.286389,-10.5171,-1.881158,3.799632,3.1782,-18.00921,-1.036905,0.030924,1.004014,1.818195,0.745409,5.498441,0.447109,-0.064976,-89.16385,12.93506,0.755188,721.4377,0.361717,1527.637,0.127171,-149.7155,-0.602243,1560.719,0.145114,1442.803,0.321856,-145.5979,-0.61461,2466.724,0.042031,979.0627,0.240251,-147.4931,-0.586406,-4.318869,-0.937551,16.23752,0.314734,0.087556,0.25706,-0.00938,-1.733351,0.405214,0.612108,15.34379,0.534478,-30.60682,-0.596757,-1.931903,-8.132517,-30.54021,-0.501169,-0.759849,9.009216,0.045809,0.020546,0.062643,1.063577,-3.482839,6.003705,-13.86509,1.935484,1.311475,0.1925,0.088706,0.438,0.413251,-21.80646,youth,m,NL
train_004,26.6661,0.073512,24.77009,27.15313,27.94585,3.175756,-0.199324,12.58769,61.38715,41.92874,129.1238,0.10914,115.0079,131.9755,138.1594,23.1515,16.69181,91.44999,479.9075,331.1262,0.485735,1.151246,0.03125,0.339452,0.892689,0.861439,12.2793,6.386894,12.34727,8.351299,0.228906,1.256722,5.908073,1.790937,-2.193968,-5.063921,1.290946,7.082415,-28.84062,-0.800166,0.030049,0.938531,1.39163,0.763166,4.851294,0.315824,-2.11248,-2.216872,14.75175,0.504181,748.416,0.27096,1600.022,0.181936,-152.8275,-0.556171,1591.129,0.104374,1310.097,0.41736,-150.9482,-0.565011,2484.13,0.055283,950.9462,0.237624,-151.8531,-0.55134,-8.474825,-0.499142,15.50767,0.371975,0.0933,0.17474,-0.017431,-0.775225,0.529593,0.552529,14.77059,0.571675,-12.37277,-1.000217,0.910638,12.09222,-47.52187,-0.221998,-2.57918,8.326987,0.06305,0.010981,0.143205,3.409955,0.909551,1.455086,-23.58523,3.082192,2.090592,0.103333,0.069682,0.302857,0.324289,-19.49294,youth,m,L
train_028,28.47058,0.041331,27.68044,28.47789,29.69498,2.014545,13.72416,11.61471,18.5544,5.57142,142.7436,0.066685,136.0765,142.4948,152.8558,16.77937,113.1924,89.33558,158.8424,47.74298,0.55843,1.180062,0.037518,0.366707,0.799705,0.762188,12.61281,11.14126,9.577876,8.819202,0.273645,1.503036,2.871545,4.279813,-6.837715,-2.115319,-4.155721,-2.653046,-18.56435,-0.966101,0.031286,0.886246,1.686925,0.951985,6.042569,0.317131,1.864315,3.086181,20.39551,0.537928,540.5443,0.448764,1552.541,0.166018,-154.9324,-0.54012,1464.601,0.055352,1118.546,0.330413,-156.3238,-0.510732,2456.832,0.025777,903.333,0.2462,-157.4359,-0.494524,-10.99594,-0.506011,20.97824,0.395425,0.07027,0.232821,-0.006176,-1.394013,0.360289,0.927745,15.9338,0.499659,2.79575,6.597491,1.779369,7.989669,-27.78397,-0.506244,0.264295,7.292632,0.061814,0.009573,0.257483,-0.773752,-9.480551,-5.82413,-16.16214,2.857143,1.454545,0.145,0.082916,0.416,0.366748,-17.85953,youth,m,L
train_038,31.80645,0.094556,29.53394,31.21189,34.8204,5.286469,152.8613,146.9978,28.64426,16.31508,175.3396,0.177161,151.4358,166.8449,205.5122,54.07643,1658.21,1726.667,306.169,165.8889,0.289514,1.3879,0.046952,0.074947,0.494067,0.447115,8.025949,5.342986,8.391459,4.777821,0.124426,1.69523,5.804654,2.185072,-11.40434,-0.743563,-10.01419,-1.205995,-18.55942,-0.507614,0.03529,1.075716,1.898144,0.690578,7.072128,0.263217,3.323359,2.785755,28.50712,0.168365,738.9314,0.324424,1526.208,0.198977,-145.2251,-0.605735,1547.807,0.130114,1211.051,0.16427,-143.5844,-0.598869,2528.703,0.059885,948.756,0.254359,-147.2994,-0.545486,-8.345083,-0.650863,22.94252,0.289519,0.087865,0.190478,-0.005585,-3.933976,0.305325,0.851957,15.24834,0.564116,-14.99009,-0.731393,-18.43989,-0.895642,-18.35691,-0.616615,-1.783288,11.486,0.068536,0.012962,0.055926,2.124953,-10.08421,-6.619207,-18.56551,2.255639,2.681993,0.095714,0.042714,0.22375,0.249847,-21.72353,youth,m,NL
train_042,26.84433,0.05391,25.17421,27.05152,27.99209,2.817877,20.29669,21.72187,14.81061,3.305425,130.0983,0.083286,117.7212,131.215,138.5281,20.80693,170.7014,188.8681,114.3577,20.72543,0.489715,1.124402,0.028955,0.295475,0.886262,0.857307,12.04897,6.466448,13.98132,9.345362,0.309587,1.412809,8.413725,1.636833,2.148371,4.686029,-10.92602,-0.716501,-27.01046,-0.803955,0.028193,1.226356,1.710915,0.834669,5.740568,0.321414,-2.248701,-2.042635,22.11988,0.204985,641.6957,0.275022,1415.239,0.116854,-135.8904,-0.697602,1624.121,0.15343,1005.855,0.248885,-138.8071,-0.644735,2557.192,0.074218,872.8992,0.279023,-139.2393,-0.636976,-16.63637,-0.354869,22.36409,0.266094,0.075254,0.207291,-0.030081,-0.533374,0.754594,0.657226,19.87095,0.387341,0.43874,30.16206,-14.42597,-0.540954,-47.15949,-0.29341,-5.052502,11.17507,0.053077,0.006048,0.131569,3.85346,2.928375,-9.554396,-19.01992,3.257329,2.649007,0.10375,0.068727,0.224444,0.324212,-15.67388,youth,m,L
train_044,33.10283,0.148426,30.49674,32.58591,33.98019,3.48345,598.447,759.6786,134.1662,117.863,195.2741,0.373884,160.1045,180.6419,195.7737,35.6692,9019.843,11521.09,1968.395,1634.805,0.452136,1.269973,0.041744,0.133234,0.820178,0.778434,14.03783,6.955,14.69344,6.456741,0.241474,1.528097,1.714996,5.487098,-10.52213,-0.764959,-5.217762,-2.795408,-21.36229,-0.856148,0.024288,1.00371,1.317697,0.700763,6.276497,0.373282,-2.958451,-2.958217,13.66576,0.640413,820.1498,0.228504,1533.928,0.194025,-155.7164,-0.525607,1643.948,0.111608,1255.911,0.16617,-154.7668,-0.523185,2565.123,0.064602,947.5721,0.249323,-155.7873,-0.508214,-8.306617,-0.59212,19.18979,0.333422,0.093027,0.158491,-0.027199,-0.700496,0.717902,0.517626,10.58936,0.653209,-14.55372,-0.733809,-16.4563,-1.346081,-42.1054,-0.450207,0.603079,7.17386,0.060575,0.016344,0.109826,-0.784648,-9.327012,-2.060241,-15.28853,3.238866,2.066116,0.1,0.073485,0.301667,0.360066,-17.67915,youth,m,L
train_062,28.61086,0.246954,25.87626,26.33522,28.42163,2.545376,128.292,141.9682,349.682,332.6568,162.5102,0.724933,122.5949,125.8883,142.0089,19.41397,2896.006,2040.604,11396.33,0,0.341159,1.223896,0.043969,0.14158,0.632242,0.588272,9.315967,5.036316,7.960345,3.585979,0.157004,1.632916,6.195901,1.995176,-18.28618,-0.557652,1.220368,8.183185,0.46308,28.8657,0.025937,0.921704,2.078741,0.648851,3.222884,0.608,5.19704,3.701921,18.98055,0.557894,860.6812,0.12882,1373.272,0.160372,-145.8089,-0.592865,1609.37,0.064192,1157.32,0.105108,-142.1025,-0.626899,2634.055,0.056899,804.4289,0.155698,-147.0801,-0.554154,1.553871,3.163231,24.04026,0.307902,0.068091,0.265655,0.010406,1.514934,0.418131,0.785806,17.0583,0.524485,-27.54371,-0.389811,0.108793,133.2755,2.249372,7.769175,2.071236,10.22188,0.061483,0.025575,0.059001,2.239961,-14.78964,1.51511,-0.288446,3.0837,2.252252,0.116,0.055353,0.304,0.382967,-22.53856,youth,m,L
train_063,31.41747,0.290279,24.59223,30.87121,35.11193,10.5197,603.0106,0,-211.8679,180.1666,202.0307,0.784372,113.8286,163.5952,209.0053,95.17673,2419.161,0,-7863.267,0,0.475685,0.937011,0.153381,0.192361,0.910102,0.756721,8.566341,3.261302,12.37958,8.002792,0.185007,1.3069,-2.003822,-4.593729,-23.04389,-0.505476,9.525672,1.059735,-29.10841,-0.525392,0.029227,0.815797,2.861892,0.578278,2.769423,1.078061,-0.672299,-13.64528,7.504627,0.556696,917.2662,0.169544,1312.22,0.118067,-181.4061,-0.307863,1720.731,0.077579,1372.322,0.209542,-177.4753,-0.339291,2500.157,0.061141,1088.532,0.365441,-178.0758,-0.328084,-1.912108,-2.106238,11.77404,0.629995,0.070975,0.251093,-0.006346,-1.09751,0.279915,0.413135,9.272496,0.653367,-20.1056,-0.698714,4.981264,2.282052,-42.34868,-0.288629,5.137652,6.669679,0.057788,0.011712,0.177527,-3.269068,-23.15583,9.942485,-27.78216,3.162055,2.016129,0.046,0.028,0.356667,0.344803,-23.27372,youth,m,L
train_073,27.61547,0.021642,27.17188,27.86956,28.06801,0.896126,20.64522,10.55121,37.00888,57.39659,135.6318,0.033865,132.118,137.5544,139.1409,7.022858,163.0345,84.34043,286.5881,441.162,0.339312,1.427355,0.045351,0.064891,0.608874,0.563523,7.254115,4.59042,8.989866,4.427177,0.145278,1.757105,10.49007,1.434425,-9.779251,-1.017239,-13.80023,-1.197837,-14.44888,-1.145017,0.016596,0.838835,2.270748,0.877849,5.939453,0.375091,2.84149,1.533308,25.38618,0.42995,667.5786,0.331503,1546.229,0.117384,-155.6429,-0.55109,1544.625,0.129571,1166.717,0.171398,-156.4223,-0.533761,2562.778,0.065305,903.9777,0.169659,-158.2061,-0.506542,-14.13445,-0.721481,24.09945,0.392483,0.089066,0.180829,-0.025589,-0.948849,0.436905,0.665887,18.51738,0.57128,-10.60598,-1.24152,-16.82361,-1.540367,-36.76286,-0.495981,-3.587965,15.96171,0.064181,0.008513,0.071151,8.161908,-9.625669,-12.92087,-8.711077,1.785714,1.369863,0.143333,0.082192,0.4225,0.39207,-20.61209,youth,m,L
train_076,33.55657,0.180404,29.02454,31.40901,40.7794,11.75485,132.5208,162.9422,117.4834,80.39304,204.9744,0.407757,147.0408,168.7574,289.9531,142.9123,1679.606,1952.405,1472.634,943.0005,0.242815,1.220365,0.031191,0.059346,0.403432,0.372241,3.461846,1.028846,5.182565,3.134686,0.078821,1.693908,3.19012,3.387097,7.519748,1.5357,-8.511921,-0.920865,-27.93444,-0.983887,0.038539,1.854968,0.996919,0.765718,8.236569,0.187586,6.13252,0.611883,12.37733,1.256093,498.245,0.292089,1393.293,0.093109,-134.9343,-0.721109,1602.358,0.073069,933.4773,0.396508,-133.0203,-0.668748,2479.536,0.05812,1007.294,0.184495,-128.9478,-0.730342,-13.63787,-0.382061,17.3166,0.350152,0.096172,0.148192,-0.022889,-0.343293,0.17983,0.861454,12.43791,0.66493,16.99175,0.696181,-12.32953,-0.672548,-60.6587,-0.195063,-0.33502,5.012757,0.053246,0.018753,0.024567,-1.77501,2.474972,-6.62314,-10.28747,1.945525,1.190476,0.293333,0.130214,0.3925,0.386741,-24.09848,youth,m,NL
